# E (keV) Intensity
88.60	  4.82E-06
88.70	  4.73E-06
88.80	  4.64E-06
88.90	  4.55E-06
89.00	  4.46E-06
89.10	  4.37E-06
89.20	  4.29E-06
89.30	  4.20E-06
89.40	  4.12E-06
89.50	  4.04E-06
89.60	  3.96E-06
89.70	  3.89E-06
89.80	  3.81E-06
89.90	  3.74E-06
90.00	  3.66E-06
90.10	  3.59E-06
90.20	  3.52E-06
90.30	  3.45E-06
90.40	  3.39E-06
90.50	  3.32E-06
90.60	  3.25E-06
90.70	  3.19E-06
90.80	  3.13E-06
90.90	  3.07E-06
91.00	  3.01E-06
91.10	  2.95E-06
91.20	  2.89E-06
91.30	  2.84E-06
91.40	  2.78E-06
91.50	  2.73E-06
91.60	  2.67E-06
91.70	  2.62E-06
91.80	  2.57E-06
91.90	  2.52E-06
92.00	  2.47E-06
92.10	  2.42E-06
92.20	  2.38E-06
92.30	  2.33E-06
92.40	  2.28E-06
92.50	  2.24E-06
92.60	  2.20E-06
92.70	  2.15E-06
92.80	  2.11E-06
92.90	  2.07E-06
93.00	  2.03E-06
93.10	  1.99E-06
93.20	  1.95E-06
93.30	  1.91E-06
93.40	  1.88E-06
93.50	  1.84E-06
93.60	  1.80E-06
93.70	  1.77E-06
93.80	  1.73E-06
93.90	  1.70E-06
94.00	  1.67E-06
94.10	  1.63E-06
94.20	  1.60E-06
94.30	  1.57E-06
94.40	  1.54E-06
94.50	  1.51E-06
94.60	  1.48E-06
94.70	  1.45E-06
94.80	  1.42E-06
94.90	  1.40E-06
95.00	  1.37E-06
95.10	  1.34E-06
95.20	  1.31E-06
95.30	  1.29E-06
95.40	  1.26E-06
95.50	  1.24E-06
95.60	  1.22E-06
95.70	  1.19E-06
95.80	  1.17E-06
95.90	  1.15E-06
96.00	  1.12E-06
96.10	  1.10E-06
96.20	  1.08E-06
96.30	  1.06E-06
96.40	  1.04E-06
96.50	  1.02E-06
96.60	  9.97E-07
96.70	  9.78E-07
96.80	  9.59E-07
96.90	  9.40E-07
97.00	  9.22E-07
97.10	  9.04E-07
97.20	  8.86E-07
97.30	  8.69E-07
97.40	  8.52E-07
97.50	  8.35E-07
97.60	  8.19E-07
97.70	  8.03E-07
97.80	  7.87E-07
97.90	  7.72E-07
98.00	  7.56E-07
98.10	  7.42E-07
98.20	  7.27E-07
98.30	  7.13E-07
98.40	  6.99E-07
98.50	  6.85E-07
98.60	  6.72E-07
98.70	  6.59E-07
98.80	  6.46E-07
98.90	  6.33E-07
99.00	  6.21E-07
99.10	  6.09E-07
99.20	  5.97E-07
99.30	  5.85E-07
99.40	  5.74E-07
99.50	  5.62E-07
99.60	  5.51E-07
99.70	  5.41E-07
99.80	  5.30E-07
99.90	  5.20E-07
100.00	  5.09E-07
100.10	  4.99E-07
100.20	  4.90E-07
100.30	  4.80E-07
100.40	  4.71E-07
100.50	  4.61E-07
100.60	  4.52E-07
100.70	  4.43E-07
100.80	  4.35E-07
100.90	  4.26E-07
101.00	  4.18E-07
101.10	  4.10E-07
101.20	  4.02E-07
101.30	  3.94E-07
101.40	  3.86E-07
101.50	  3.79E-07
101.60	  3.71E-07
101.70	  3.64E-07
101.80	  3.57E-07
101.90	  3.50E-07
102.00	  3.43E-07
102.10	  3.36E-07
102.20	  3.30E-07
102.30	  3.23E-07
102.40	  3.17E-07
102.50	  3.11E-07
102.60	  3.04E-07
102.70	  2.98E-07
102.80	  2.93E-07
102.90	  2.87E-07
103.00	  2.81E-07
103.10	  2.76E-07
103.20	  2.70E-07
103.30	  2.65E-07
103.40	  2.60E-07
103.50	  2.55E-07
103.60	  2.50E-07
103.70	  2.45E-07
103.80	  2.40E-07
103.90	  2.35E-07
104.00	  2.31E-07
104.10	  2.26E-07
104.20	  2.22E-07
104.30	  2.17E-07
104.40	  2.13E-07
104.50	  2.09E-07
104.60	  2.05E-07
104.70	  2.01E-07
104.80	  1.97E-07
104.90	  1.93E-07
105.00	  1.89E-07
105.10	  1.85E-07
105.20	  1.82E-07
105.30	  1.78E-07
105.40	  1.75E-07
105.50	  1.71E-07
105.60	  1.68E-07
105.70	  1.65E-07
105.80	  1.61E-07
105.90	  1.58E-07
106.00	  1.55E-07
106.10	  1.52E-07
106.20	  1.49E-07
106.30	  1.46E-07
106.40	  1.43E-07
106.50	  1.41E-07
106.60	  1.38E-07
106.70	  1.35E-07
106.80	  1.32E-07
106.90	  1.30E-07
107.00	  1.27E-07
107.10	  1.25E-07
107.20	  1.22E-07
107.30	  1.20E-07
107.40	  1.18E-07
107.50	  1.15E-07
107.60	  1.13E-07
107.70	  1.11E-07
107.80	  1.09E-07
107.90	  1.06E-07
108.00	  1.04E-07
108.10	  1.02E-07
108.20	  1.00E-07
108.30	  9.83E-08
108.40	  9.64E-08
108.50	  9.45E-08
108.60	  9.26E-08
108.70	  9.08E-08
108.80	  8.90E-08
108.90	  8.73E-08
109.00	  8.55E-08
109.10	  8.39E-08
109.20	  8.22E-08
109.30	  8.06E-08
109.40	  7.90E-08
109.50	  7.75E-08
109.60	  7.59E-08
109.70	  7.44E-08
109.80	  7.30E-08
109.90	  7.15E-08
110.00	  7.01E-08
110.10	  6.88E-08
110.20	  6.74E-08
110.30	  6.61E-08
110.40	  6.48E-08
110.50	  6.35E-08
110.60	  6.23E-08
110.70	  6.10E-08
110.80	  5.98E-08
110.90	  5.86E-08
111.00	  5.75E-08
111.10	  5.64E-08
111.20	  5.53E-08
111.30	  5.42E-08
111.40	  5.31E-08
111.50	  5.21E-08
111.60	  5.10E-08
111.70	  5.00E-08
111.80	  4.90E-08
111.90	  4.81E-08
112.00	  4.71E-08
112.10	  4.62E-08
112.20	  4.53E-08
112.30	  4.44E-08
112.40	  4.35E-08
112.50	  4.27E-08
112.60	  4.18E-08
112.70	  4.10E-08
112.80	  4.02E-08
112.90	  3.94E-08
113.00	  3.86E-08
113.10	  3.79E-08
113.20	  3.71E-08
113.30	  3.64E-08
113.40	  3.57E-08
113.50	  3.50E-08
113.60	  3.43E-08
113.70	  3.36E-08
113.80	  3.29E-08
113.90	  3.23E-08
114.00	  3.17E-08
114.10	  3.10E-08
114.20	  3.04E-08
114.30	  2.98E-08
114.40	  2.92E-08
114.50	  2.87E-08
114.60	  2.81E-08
114.70	  2.75E-08
114.80	  2.70E-08
114.90	  2.65E-08
115.00	  2.59E-08
115.10	  2.54E-08
115.20	  2.49E-08
115.30	  2.44E-08
